TypeName,Inches,ScreenResolution,Cpu,Ram,OpSys,Weight,Price_euros,TouchScreen,HDD,SSD,Flash Storage,Hybrid,SSHD,2 in 1 Convertible,Gaming,Netbook,Notebook,Ultrabook,Workstation,Android,Chrome OS,Linux,Mac OS X,No OS,Windows 10,Windows 10 S,Windows 7,macOS
Ultrabook,13.3,11.0,13,8,macOS,1.37,1339.69,0,0,128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Ultrabook,13.3,2.0,13,8,macOS,1.34,898.94,0,0,0,128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Notebook,15.6,4.0,13,8,No OS,1.86,575.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Ultrabook,15.4,12.0,14,16,macOS,1.83,2537.45,0,0,512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Ultrabook,13.3,11.0,13,8,macOS,1.37,1803.6,0,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Notebook,15.6,1.0,5,4,Windows 10,2.1,400.0,0,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,15.4,12.0,14,16,Mac OS X,2.04,2139.97,0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Ultrabook,13.3,2.0,13,8,macOS,1.34,1158.7,0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Ultrabook,14.0,4.0,14,16,Windows 10,1.3,1495.0,0,0,512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Ultrabook,14.0,4.0,13,8,Windows 10,1.6,770.0,0,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,13,4,No OS,1.86,393.9,0,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Notebook,15.6,4.0,12,4,No OS,1.86,344.99,0,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Ultrabook,15.4,12.0,14,16,macOS,1.83,2439.97,0,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Notebook,15.6,4.0,12,4,Windows 10,2.2,498.9,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,12.0,7.0,11,8,macOS,0.92,1262.4,0,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Ultrabook,13.3,11.0,13,8,macOS,1.37,1518.55,0,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Notebook,15.6,4.0,14,8,Windows 10,2.2,745.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,15.4,12.0,14,16,macOS,1.83,2858.0,0,0,512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Notebook,15.6,4.0,12,8,No OS,2.2,499.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Ultrabook,13.3,4.0,13,8,Windows 10,1.22,979.0,1,0,128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Netbook,11.6,1.0,9,2,Windows 10,0.98,191.9,0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Gaming,15.6,4.0,13,8,Windows 10,2.5,999.0,0,0,0,0,0,1128,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,6,4,No OS,1.86,258.0,0,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2 in 1 Convertible,13.3,4.0,13,8,Windows 10,1.62,819.0,1,0,256,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,15.6,4.0,14,8,Windows 10,1.91,659.0,0,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,12,4,Windows 10,2.3,418.64,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,13.3,2.0,13,8,Mac OS X,1.35,1099.0,0,0,0,128,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Notebook,15.6,4.0,13,8,Windows 10,2.2,800.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,15.6,4.0,14,8,Windows 10,1.88,1298.0,0,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Notebook,17.3,4.0,13,8,Windows 10,2.5,896.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,9,4,Windows 10,1.89,244.99,0,0,0,64,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,14.0,1.0,6,2,Windows 10,1.65,199.0,0,0,0,32,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,17.3,4.0,3,4,Windows 10,2.71,439.0,0,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,13.3,13.0,14,16,Windows 10,1.2,1869.0,1,0,512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Ultrabook,13.3,2.0,13,8,Mac OS X,1.35,998.0,0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Notebook,14.0,1.0,10,4,Windows 10,1.44,249.0,0,0,0,64,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,12,4,Linux,2.1,367.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Notebook,17.3,4.0,13,8,Windows 10,2.8,979.0,0,0,0,0,0,1128,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,13,4,Windows 10,1.86,488.69,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,8,Windows 10,2.1,879.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,12,4,Linux,2.0,389.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Gaming,15.6,4.0,14,16,Windows 10,2.65,1499.0,0,0,0,0,0,1256,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,13,8,Linux,2.3,522.99,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Notebook,15.6,4.0,13,4,Windows 10,2.2,682.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2 in 1 Convertible,17.3,4.0,13,12,Windows 10,2.77,999.0,1,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,13.3,11.0,13,8,macOS,1.37,1419.0,0,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Notebook,15.6,1.0,12,4,No OS,2.2,369.0,0,0,128,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Gaming,17.3,4.0,8,8,Windows 10,3.2,1299.0,0,0,0,0,0,1256,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,4,Windows 10,2.3,639.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,17.3,1.0,15,4,Windows 10,2.8,466.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2 in 1 Convertible,10.1,5.0,9,4,Android,0.69,319.0,1,0,0,64,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Notebook,15.6,4.0,14,8,Windows 10,2.2,841.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,3,4,Windows 10,1.86,398.49,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,13.3,4.0,14,8,Windows 10,1.49,1103.0,0,0,512,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,12,4,Windows 10,2.4,384.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,8,Windows 10,2.13,767.8,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,12,4,Windows 10,1.91,439.0,0,0,128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,13,4,Windows 10,2.0,586.19,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,17.3,4.0,14,16,Windows 10,2.43,2449.0,0,0,0,0,0,2256,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,12,4,Linux,2.0,415.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Notebook,17.3,4.0,14,16,Windows 10,2.8,1299.0,0,0,0,0,0,2256,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,14.0,4.0,13,8,Windows 10,1.7,879.0,0,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Notebook,14.0,4.0,12,8,No OS,1.7,599.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Notebook,14.0,4.0,13,8,Windows 10,1.4,941.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,8,Windows 10,1.86,690.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,15.6,4.0,14,16,Windows 10,1.8,1983.0,0,0,512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,12,4,Windows 10,1.86,438.69,0,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,14.0,1.0,10,4,Windows 10,1.44,229.0,0,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,4,Windows 10,1.9,549.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,17.3,4.0,14,12,Linux,3.0,949.0,0,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Ultrabook,13.5,8.0,13,4,Windows 10 S,1.25,1089.0,1,0,128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Ultrabook,13.3,4.0,14,8,Windows 10,1.4,955.0,0,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,8,Windows 10,2.2,870.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,17.3,4.0,13,8,Windows 10,2.7,1095.0,0,0,0,0,0,1128,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,14.0,1.0,12,8,Windows 10,2.1,389.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,15.6,4.0,14,8,Windows 10,2.2,949.0,0,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,8,No OS,2.2,519.0,0,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Notebook,15.6,4.0,14,8,Windows 10,2.02,855.0,0,0,0,0,0,1128,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,12,4,Windows 10,2.2,530.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,17.3,4.0,13,8,Windows 10,2.5,977.0,0,0,0,0,0,1128,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,15.6,4.0,13,8,Windows 10,1.88,1096.16,0,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Ultrabook,12.0,7.0,13,8,macOS,0.92,1510.0,0,0,512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Notebook,14.0,4.0,13,8,Windows 10,1.63,860.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,3,4,Windows 10,2.2,399.0,0,0,128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,5,4,Windows 10,2.1,395.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,15.6,4.0,14,16,Windows 10,2.65,1349.0,0,0,0,0,0,1128,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,15.6,4.0,14,8,Windows 10,1.83,699.0,0,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,8,Windows 10,1.96,598.99,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,15.6,4.0,14,16,Windows 10,2.2,1449.0,0,0,0,0,0,1128,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,13.3,4.0,14,8,Windows 10,1.21,1649.0,0,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Gaming,15.6,4.0,7,8,Windows 10,2.45,699.0,0,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,8,Windows 10,2.2,689.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,13.3,4.0,14,16,Windows 10,1.49,1197.0,0,0,512,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,15.6,4.0,13,8,Windows 10,2.65,1195.0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,14.0,4.0,14,8,Windows 10,1.25,1049.0,0,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2 in 1 Convertible,13.3,4.0,13,8,Windows 10,1.5,847.0,1,0,256,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,8,Linux,2.2,599.9,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Notebook,15.6,4.0,12,4,Linux,2.2,485.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Notebook,15.6,4.0,12,6,Windows 10,2.0,577.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,15.6,4.0,14,12,Windows 10,2.62,1249.0,0,0,0,0,0,1128,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,8,Windows 10,1.91,719.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,6,4,Windows 10,2.1,349.0,0,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,8,Linux,2.2,647.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Ultrabook,13.3,4.0,14,8,Windows 10,1.38,1119.0,0,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Ultrabook,13.5,8.0,13,8,Windows 10 S,1.25,1340.0,1,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Notebook,14.0,4.0,13,6,Windows 10,1.58,659.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,12,4,Windows 10,1.85,414.9,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,14.0,4.0,14,8,Windows 10,1.3,1193.0,0,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Gaming,15.6,4.0,14,16,Windows 10,2.2,1299.0,0,0,0,0,0,1256,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,14.0,4.0,14,8,Windows 10,1.58,1480.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,15.6,4.0,14,16,Windows 10,1.5,1262.0,0,0,0,0,0,1256,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Ultrabook,13.3,13.0,14,8,Windows 10,1.23,1379.0,1,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2 in 1 Convertible,13.3,4.0,13,8,Windows 10,1.37,1399.0,1,0,256,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,14.0,1.0,13,4,Windows 10,1.63,722.0,0,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,13.3,4.0,13,8,Windows 10,1.21,1629.0,0,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2 in 1 Convertible,13.3,4.0,13,8,Windows 10,1.26,1398.99,1,0,256,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,14.0,4.0,14,8,Windows 10,1.63,1084.0,0,0,512,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,8,Windows 10,2.16,1130.33,0,0,0,0,0,1256,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,17.3,4.0,12,4,Windows 10,2.0,564.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,8,Windows 10,1.7,1118.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,12,6,Windows 10,2.1,479.0,1,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,15.6,4.0,14,16,Windows 10,1.8,2241.5,0,0,0,0,0,2256,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,8,No OS,2.2,629.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Notebook,17.3,4.0,14,16,Windows 10,2.5,1271.0,0,0,512,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,5,4,Windows 10,2.1,451.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,10,4,No OS,1.86,259.0,0,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Notebook,14.0,4.0,13,8,Windows 10,1.63,812.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,14.0,1.0,6,4,Windows 10 S,1.65,277.99,0,0,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Notebook,17.3,4.0,14,16,Windows 10,2.8,1396.0,0,0,0,0,0,2256,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,17.3,4.0,13,8,Windows 10,2.5,928.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,13,8,Windows 10,2.36,638.99,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,12,4,Windows 10,2.2,449.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,14.0,4.0,14,8,Windows 10,1.6,884.0,0,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,12,4,Windows 10,2.2,572.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,14,8,Windows 10,2.05,598.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,14.0,4.0,14,8,Windows 10,1.63,988.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,10,4,No OS,1.9,252.36,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Gaming,17.3,4.0,13,8,Windows 10,3.0,938.0,0,0,0,0,0,1128,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,4,No OS,2.2,499.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Notebook,13.3,4.0,13,4,Windows 10,1.32,699.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,17.3,4.0,12,4,Windows 10,3.0,655.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,14.0,4.0,13,8,Windows 10,1.75,1116.02,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,15.6,4.0,14,8,No OS,2.4,869.0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Notebook,15.6,1.0,13,4,Windows 10,2.1,602.0,0,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,3,4,Windows 10,1.86,369.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,14.0,4.0,14,8,Windows 10,1.25,1099.0,0,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Ultrabook,12.5,14.0,11,8,Windows 10,0.97,2014.0,1,0,512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,10,4,Windows 10,2.0,344.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,17.3,4.0,14,16,Windows 10,2.9,2029.0,0,0,0,0,0,1256,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,12,4,Windows 10,2.1,447.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,15.6,4.0,14,16,Windows 10,2.56,1249.26,0,0,512,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Gaming,15.6,4.0,14,8,Windows 10,2.62,899.0,0,0,0,0,1000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,13,4,Windows 10,1.9,498.0,0,0,128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,17.3,4.0,14,16,Windows 10,2.8,1890.0,0,0,0,0,0,1256,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,14.0,4.0,13,4,Windows 10,1.48,1082.0,0,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,6,Windows 10,1.91,619.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2 in 1 Convertible,14.0,4.0,12,4,Windows 10,1.74,629.0,1,0,256,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2 in 1 Convertible,13.3,4.0,13,8,Windows 10,1.1,1315.0,1,0,256,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2 in 1 Convertible,15.6,4.0,14,8,Windows 10,1.56,1049.0,1,0,256,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,12,4,Windows 10,2.1,447.0,0,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,5,4,Windows 10,2.03,403.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,17.3,4.0,13,4,Windows 10,3.0,805.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,8,Windows 10,2.13,728.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,15.6,4.0,14,16,Windows 10,2.5,1079.0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,10,4,Windows 10,2.1,348.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,15.6,4.0,14,16,Windows 10,2.4,1799.0,0,0,0,0,0,1256,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,15,4,Windows 10,2.1,363.51,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,15.6,4.0,14,8,Windows 10,2.56,1060.49,0,0,0,0,0,1128,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,17.3,4.0,13,8,Windows 10,3.0,854.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,13.3,4.0,13,4,Windows 10,1.49,754.0,0,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,13.0,6.0,13,8,Windows 10,1.05,1349.0,0,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Notebook,17.3,4.0,13,6,Windows 10,2.71,699.0,0,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,3,4,No OS,2.2,309.0,0,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Notebook,15.6,1.0,12,4,Windows 10,2.0,489.0,0,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,17.3,4.0,13,8,Windows 10,2.5,923.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,12,8,Windows 10,2.3,459.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,12,4,Windows 10,2.1,449.0,0,0,128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,18.4,4.0,14,32,Windows 10,4.4,2799.0,0,0,0,0,0,1512,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,8,Windows 10,1.9,813.0,0,0,0,0,0,1128,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2 in 1 Convertible,13.3,14.0,13,8,Windows 10,1.29,1499.0,1,0,256,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,16,Linux,2.02,1049.0,0,0,0,0,0,2256,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Ultrabook,13.3,4.0,13,8,Windows 10,1.23,1399.0,0,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2 in 1 Convertible,13.9,14.0,14,16,Windows 10,1.4,1849.0,1,0,512,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,13,8,Windows 10,2.0,793.0,0,0,128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,8,No OS,1.95,1199.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Notebook,17.3,4.0,14,16,Windows 10,2.77,1549.0,1,0,512,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
